bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
黄海,山东,威海,SDH11035,122.49,36.64,2024-04,8.25,8.62,1.23,0.017,0.008,0.013,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,威海,SDH11036,121.62,36.63,2024-05,8.17,8.46,1.03,0.017,0.001,0.004
黄海,山东,威海,SDH11037,122.10,36.88,2024-05,8.03,8.22,1.11,0.025,0.006,0.009,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,威海,SDH11038,122.33,36.82,2024-04,8.22,9.12,1.44,0.088,0.007,0.005
黄海,山东,威海,SDH11039,122.72,37.16,2024-04,8.17,8.95,1.00,0.133,0.014,0.003,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第二类,黄海,山东,威海,SDH11040,122.65,36.97,2024-04,8.15,8.97,0.86,0.085,0.016,0.008
黄海,山东,青岛,SDH02001,120.79,36.37,2024-05,8.06,8.40,1.14,0.012,0.001,0.005,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02002,121.34,36.34,2024-04,8.06,9.17,1.11,0.003,0.003,0.006
黄海,山东,青岛,SDH02003,120.33,36.16,2024-05,7.81,8.00,1.28,0.394,0.008,0.007,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02004,120.20,36.17,2024-05,7.88,7.60,1.55,0.136,0.009,0.005
黄海,山东,青岛,SDH02005,120.24,36.10,2024-05,8.02,8.40,0.87,0.033,0.003,0.005,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02006,120.29,36.02,2024-05,8.04,8.37,1.13,0.011,0.001,0.006
黄海,山东,青岛,SDH02007,120.90,35.92,2024-04,8.04,9.37,1.05,0.003,0.001,0.009,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02008,120.42,35.92,2024-04,8.03,9.00,1.18,0.005,0.002,0.008
黄海,山东,青岛,SDH02009,120.00,35.65,2024-04,8.16,9.20,1.30,0.003,0.002,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02010,120.33,35.51,2024-04,8.04,9.20,1.03,0.004,0.002,0.013
黄海,山东,青岛,SDH02011,120.80,36.34,2024-05,8.06,8.30,1.02,0.004,0.001,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02012,120.63,36.07,2024-04,8.01,9.20,0.88,0.008,0.002,0.007
黄海,山东,青岛,SDH02013,120.41,36.04,2024-04,8.05,8.75,1.10,0.018,0.001,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02014,120.27,35.94,2024-04,8.06,8.80,1.08,0.014,0.001,0.007
黄海,山东,青岛,SDH02015,120.11,35.82,2024-04,8.18,9.10,1.07,0.004,0.001,0.007,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02016,119.80,35.56,2024-04,8.06,8.65,1.36,0.015,未检出,0.011
黄海,山东,青岛,SDH02017,120.25,36.07,2024-05,8.05,8.35,1.20,0.033,0.001,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02018,120.19,36.11,2024-05,8.02,8.10,1.12,0.045,0.001,0.004
黄海,山东,青岛,SDH02019,120.51,36.00,2024-04,8.15,9.20,0.95,0.007,0.002,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02020,120.75,36.00,2024-04,8.06,9.23,1.13,0.003,0.001,0.009
黄海,山东,青岛,SDH02021,120.50,35.74,2024-04,8.05,9.13,1.14,0.004,0.002,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02022,120.70,36.30,2024-05,8.04,8.20,1.24,0.007,未检出,0.004
黄海,山东,青岛,SDH02023,120.13,35.90,2024-04,8.05,8.70,1.02,0.003,未检出,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02024,120.06,35.85,2024-04,8.06,8.60,1.13,0.002,未检出,0.003
黄海,山东,青岛,SDH02025,120.02,35.68,2024-04,8.15,9.10,1.08,0.003,0.002,0.008,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02026,119.90,35.59,2024-04,8.05,8.80,1.29,0.009,0.001,0.007
黄海,山东,青岛,SDH02027,119.96,35.50,2024-04,8.05,9.30,1.11,0.004,0.001,0.013,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02028,121.03,36.48,2024-05,7.98,8.00,1.02,0.006,0.001,0.005
黄海,山东,青岛,SDH02029,121.01,36.29,2024-04,8.05,9.05,1.08,0.005,0.004,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02030,120.87,36.15,2024-04,8.05,9.05,1.12,0.008,0.001,0.009
黄海,山东,青岛,SDH02031,120.16,35.68,2024-04,8.05,9.33,1.26,0.004,0.001,0.020,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02032,121.15,36.23,2024-04,8.05,9.10,1.13,0.005,0.003,0.006
黄海,山东,青岛,SDH02033,120.78,36.41,2024-05,8.08,7.90,1.35,0.003,0.001,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02034,120.79,36.22,2024-04,8.00,9.10,1.01,0.011,0.006,0.008
黄海,山东,青岛,SDH02036,119.82,35.60,2024-04,8.08,8.60,1.32,0.013,未检出,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,青岛,SDH02037,120.93,36.44,2024-05,7.96,8.20,0.99,0.010,0.002,0.005
黄海,山东,日照,SDH12001,119.59,35.33,2024-04,8.04,8.95,1.41,0.013,0.002,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12006,119.92,35.11,2024-04,8.14,9.94,0.89,0.018,0.005,0.010
黄海,山东,日照,SDH12007,119.70,35.57,2024-04,8.05,8.40,1.71,0.006,未检出,0.009,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12008,119.64,35.44,2024-04,8.02,8.70,0.89,0.013,0.001,0.010
黄海,山东,日照,SDH12009,119.49,35.26,2024-04,8.09,9.74,0.87,0.042,0.005,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12010,119.44,35.17,2024-04,8.12,10.00,1.27,0.057,0.006,0.017
黄海,山东,日照,SDH12011,119.41,35.06,2024-04,8.14,9.99,1.13,0.034,0.005,0.025,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12012,119.35,35.07,2024-04,8.11,9.88,0.93,0.048,0.005,0.026
黄海,山东,日照,SDH12013,119.67,35.14,2024-04,8.10,10.09,1.00,0.022,0.005,0.011,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12014,119.62,35.38,2024-04,8.03,9.00,1.16,0.012,0.002,0.007
黄海,山东,日照,SDH12015,119.44,35.24,2024-04,8.12,9.93,1.12,0.069,0.005,0.015,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12016,119.70,35.31,2024-04,8.05,9.15,1.02,0.007,0.003,0.008
黄海,山东,日照,SDH12017,119.82,35.42,2024-04,8.08,8.90,0.81,0.004,0.002,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,山东,日照,SDH12018,120.28,35.05,2024-04,8.12,9.77,0.85,0.020,0.006,0.009
黄海,山东,日照,SDH12019,119.58,35.06,2024-04,8.14,9.92,0.87,0.038,0.005,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07001,119.87,35.03,2024-04,8.13,9.93,0.97,0.025,0.005,0.012
黄海,江苏,连云港,JSH07002,119.51,34.96,2024-04,8.15,9.75,0.95,0.048,0.005,0.010,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07003,119.31,34.87,2024-04,8.14,9.44,1.43,0.120,0.006,0.009
黄海,江苏,连云港,JSH07004,119.76,34.77,2024-04,8.12,10.05,0.99,0.100,0.006,0.009,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07005,119.55,34.73,2024-04,8.12,9.56,0.99,0.179,0.006,0.019
黄海,江苏,连云港,JSH07006,120.24,34.59,2024-04,8.10,9.71,0.87,0.093,0.006,0.008,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,连云港,JSH07007,119.78,34.58,2024-04,8.13,9.40,1.29,0.359,0.008,0.011
黄海,江苏,连云港,JSH07008,119.30,35.02,2024-04,8.12,9.45,1.20,0.060,0.006,0.025,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07009,119.47,34.90,2024-04,8.14,9.53,1.06,0.082,0.005,0.006
黄海,江苏,连云港,JSH07010,119.66,34.65,2024-04,8.12,9.82,0.99,0.097,0.006,0.013,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07012,119.54,34.84,2024-04,8.10,9.37,1.06,0.108,0.006,0.008
黄海,江苏,连云港,JSH07013,119.95,34.65,2024-04,8.11,9.74,1.00,0.171,0.006,0.008,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,连云港,JSH07014,119.87,34.55,2024-04,8.08,9.08,1.23,0.436,0.013,0.019
黄海,江苏,连云港,JSH07015,119.81,34.66,2024-04,8.12,9.53,1.36,0.330,0.007,0.023,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07016,120.36,34.75,2024-04,8.12,9.71,0.86,0.031,0.006,0.008
黄海,江苏,连云港,JSH07017,119.71,34.97,2024-04,8.12,9.85,0.84,0.046,0.005,0.012,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,连云港,JSH07018,119.62,34.88,2024-04,8.11,9.26,0.93,0.144,0.006,0.012
黄海,江苏,连云港,JSH07019,120.12,34.83,2024-04,8.13,9.80,0.92,0.027,0.005,0.008,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,盐城,JSH10001,120.62,34.17,2024-04,8.04,9.45,1.30,0.317,0.015,0.009
黄海,江苏,盐城,JSH10002,120.99,33.74,2024-04,8.01,9.26,1.10,0.273,0.016,0.003,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,黄海,江苏,盐城,JSH10003,120.72,33.60,2024-04,8.01,9.12,1.46,0.602,0.018,0.014
黄海,江苏,盐城,JSH10004,121.37,33.33,2024-04,8.21,9.49,1.40,0.067,0.008,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,盐城,JSH10005,120.35,34.33,2024-04,8.03,9.39,2.36,0.305,0.014,0.007
黄海,江苏,盐城,JSH10006,120.90,33.21,2024-04,8.00,9.01,1.38,0.401,0.024,0.006,第四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第二类,黄海,江苏,盐城,JSH10007,120.75,34.00,2024-04,8.01,9.33,1.52,0.217,0.016,0.007
黄海,江苏,盐城,JSH10008,120.09,34.50,2024-04,8.09,9.38,1.00,0.228,0.008,0.009,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10009,120.44,34.46,2024-04,8.05,9.40,0.89,0.098,0.009,0.012
黄海,江苏,盐城,JSH10010,120.33,34.25,2024-04,8.03,9.08,1.77,0.251,0.014,0.008,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10011,121.00,34.01,2024-04,8.02,9.34,1.32,0.198,0.015,0.011
黄海,江苏,盐城,JSH10012,120.61,33.85,2024-04,7.99,8.75,1.56,0.920,0.020,0.010,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,盐城,JSH10013,120.74,33.49,2024-04,8.02,8.80,1.46,0.407,0.022,0.008
黄海,江苏,盐城,JSH10014,120.99,33.57,2024-04,8.02,8.99,1.13,0.320,0.016,0.010,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10015,121.24,33.50,2024-04,8.24,9.07,0.93,0.068,0.009,0.002
黄海,江苏,盐城,JSH10017,121.34,33.08,2024-04,8.07,8.14,0.90,0.298,0.016,0.007,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10018,121.58,33.09,2024-04,8.13,8.40,0.42,0.068,0.007,0.004
黄海,江苏,盐城,JSH10019,120.47,34.05,2024-04,7.98,8.90,2.15,0.549,0.017,0.024,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,盐城,JSH10020,120.77,33.80,2024-04,8.02,9.15,1.16,0.423,0.016,0.015
黄海,江苏,盐城,JSH10021,120.87,33.66,2024-04,8.02,9.19,1.27,0.389,0.018,0.007,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10022,121.27,33.19,2024-04,8.10,8.70,1.35,0.172,0.009,0.002
黄海,江苏,盐城,JSH10023,121.11,33.34,2024-04,8.05,8.58,0.97,0.287,0.015,0.003,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,盐城,JSH10026,120.61,34.02,2024-04,8.01,9.15,1.29,0.385,0.014,0.018
黄海,江苏,盐城,JSH10027,120.93,33.38,2024-04,8.01,9.01,1.39,0.337,0.017,0.010,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10028,120.34,34.52,2024-04,8.08,9.44,0.98,0.093,0.007,0.004
黄海,江苏,盐城,JSH10029,120.41,34.15,2024-04,8.02,9.21,1.96,0.315,0.015,0.013,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10030,120.45,34.28,2024-04,8.05,9.41,1.40,0.197,0.013,0.016
黄海,江苏,盐城,JSH10031,120.89,33.51,2024-04,8.01,8.78,1.24,0.326,0.016,0.003,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第二类,黄海,江苏,盐城,JSH10032,120.88,33.89,2024-04,8.01,9.35,1.36,0.250,0.016,0.009
黄海,江苏,盐城,JSH10033,121.22,33.32,2024-04,8.17,8.74,1.10,0.227,0.008,0.005,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10034,121.37,33.21,2024-04,8.13,8.54,0.96,0.176,0.011,0.003
黄海,江苏,盐城,JSH10035,120.72,34.23,2024-04,8.04,9.46,1.23,0.165,0.013,0.032,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10036,120.86,34.12,2024-04,8.03,9.38,1.36,0.168,0.014,0.006
黄海,江苏,盐城,JSH10037,121.13,33.22,2024-04,8.09,8.40,0.80,0.290,0.019,0.006,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,盐城,JSH10038,120.81,33.28,2024-04,8.01,8.90,1.17,0.425,0.019,0.002
黄海,江苏,盐城,JSH10039,120.87,34.00,2024-04,8.02,9.29,1.26,0.235,0.016,0.011,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,盐城,JSH10040,120.64,34.42,2024-04,8.05,9.50,0.99,0.086,0.012,0.010
黄海,江苏,盐城,JSH10041,121.19,33.70,2024-04,8.06,9.24,0.71,0.185,0.014,0.003,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06001,121.67,32.85,2024-04,8.15,9.02,0.97,0.068,0.006,0.004
黄海,江苏,南通,JSH06002,121.09,32.61,2024-04,8.06,8.18,1.26,0.193,0.012,0.008,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06003,121.87,32.35,2024-04,8.12,8.65,1.02,0.094,0.014,0.003
黄海,江苏,南通,JSH06004,121.62,32.15,2024-04,8.15,8.17,1.00,0.252,0.017,0.006,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,南通,JSH06005,122.15,31.84,2024-04,8.02,6.93,0.96,0.392,0.015,0.006
黄海,江苏,南通,JSH06006,121.92,31.92,2024-04,8.09,6.89,0.44,0.349,0.021,0.003,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06007,122.00,32.75,2024-04,8.10,8.43,0.82,0.042,0.008,0.005
黄海,江苏,南通,JSH06008,121.42,32.92,2024-04,8.12,8.35,0.45,0.116,0.007,0.006,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06009,121.49,32.75,2024-04,8.16,8.72,1.15,0.178,0.013,0.004
黄海,江苏,南通,JSH06010,121.12,32.60,2024-04,8.08,8.24,1.43,0.217,0.008,0.010,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06011,121.46,32.59,2024-04,8.14,8.61,0.86,0.061,0.009,0.004
黄海,江苏,南通,JSH06012,121.70,32.60,2024-04,8.15,8.77,1.08,0.079,0.011,0.007,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06013,121.20,32.60,2024-04,8.11,8.48,0.83,0.188,0.005,0.003
黄海,江苏,南通,JSH06014,121.55,32.45,2024-04,8.15,8.41,0.63,0.114,0.013,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第二类,黄海,江苏,南通,JSH06015,121.92,32.12,2024-04,8.24,8.83,1.37,0.203,0.008,0.003
黄海,江苏,南通,JSH06016,121.81,32.12,2024-04,8.21,8.57,0.93,0.239,0.010,0.005,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,南通,JSH06017,121.87,31.92,2024-04,8.02,6.71,0.38,0.352,0.021,0.003
黄海,江苏,南通,JSH06018,122.01,31.75,2024-04,8.01,6.72,0.33,0.366,0.024,0.011,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06019,121.70,32.27,2024-04,8.19,8.70,1.25,0.163,0.007,0.007
黄海,江苏,南通,JSH06020,121.82,32.49,2024-04,8.14,8.15,0.92,0.072,0.008,0.005,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,南通,JSH06021,121.09,32.97,2024-04,8.08,9.19,0.77,0.420,0.015,0.012
黄海,江苏,南通,JSH06022,121.18,32.79,2024-04,8.10,9.02,1.16,0.359,0.015,0.006,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,黄海,江苏,南通,JSH06023,121.26,32.94,2024-04,8.09,9.04,1.31,0.392,0.004,0.007
黄海,江苏,南通,JSH06026,121.98,32.27,2024-04,8.20,8.36,0.97,0.069,0.005,0.005,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06028,121.69,32.45,2024-04,8.13,8.60,1.13,0.057,0.007,0.003
黄海,江苏,南通,JSH06029,121.69,32.14,2024-04,8.16,8.28,0.61,0.232,0.009,0.005,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06030,121.32,32.69,2024-04,8.08,9.16,0.35,0.130,0.008,0.001
黄海,江苏,南通,JSH06031,121.54,32.60,2024-04,8.15,8.71,1.07,0.058,0.008,0.005,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,黄海,江苏,南通,JSH06032,121.12,32.81,2024-04,8.07,9.20,1.56,0.417,0.010,0.006
黄海,江苏,南通,JSH06033,122.07,32.05,2024-04,8.24,8.79,0.65,0.172,0.006,0.003,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06034,121.60,32.70,2024-04,8.16,8.49,0.97,0.105,0.009,0.003
黄海,江苏,南通,JSH06035,122.04,31.89,2024-04,7.97,7.03,0.85,0.281,0.011,0.005,第二类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06036,121.75,32.72,2024-04,8.12,8.67,0.87,0.066,0.004,0.003
黄海,江苏,南通,JSH06037,122.02,32.16,2024-04,8.27,9.00,1.23,0.157,0.004,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06038,122.01,32.45,2024-04,8.16,8.79,0.78,0.060,0.014,0.004
黄海,江苏,南通,JSH06039,122.01,32.61,2024-04,8.10,8.81,0.38,0.095,0.006,0.003,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06040,121.82,32.60,2024-04,8.10,8.68,0.66,0.052,0.006,0.005
黄海,江苏,南通,JSH06041,121.91,32.54,2024-04,8.16,8.86,1.06,0.053,0.005,0.004,第一类,,,,,,,,,,,,,
,,,,,,,,,,,,,第一类,黄海,江苏,南通,JSH06042,121.62,32.53,2024-04,8.13,8.45,0.73,0.088,0.005,0.005
东海,上海,崇明县,SHD03001,122.23,31.61,2024-04,7.85,8.21,0.39,0.787,0.023,0.013,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,东海,上海,崇明县,SHD03002,122.69,31.36,2024-04,8.02,8.23,0.59,0.345,0.016,0.003
东海,上海,崇明县,SHD03005,122.32,31.36,2024-04,7.86,8.46,0.20,1.456,0.035,0.007,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03006,122.03,31.36,2024-04,7.82,8.82,2.30,1.727,0.027,0.020
东海,上海,崇明县,SHD03018,121.14,31.77,2024-04,7.86,6.84,2.30,1.627,0.024,0.014,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03019,121.25,31.69,2024-04,7.84,7.85,2.20,1.669,0.030,0.013
东海,上海,崇明县,SHD03020,121.35,31.57,2024-04,7.84,6.97,2.35,1.655,0.031,0.017,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03021,121.54,31.50,2024-04,7.84,6.94,2.10,1.672,0.030,0.017
东海,上海,崇明县,SHD03022,121.59,31.52,2024-04,7.85,8.57,2.45,1.705,0.028,0.019,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03023,121.70,31.48,2024-04,7.84,8.72,2.55,1.692,0.029,0.020
东海,上海,崇明县,SHD03024,121.77,31.68,2024-04,7.92,7.93,0.38,1.732,0.037,0.010,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03025,122.50,31.50,2024-04,8.06,7.79,0.87,0.569,0.008,0.005
东海,上海,崇明县,SHD03026,122.50,31.25,2024-04,8.22,7.70,0.82,0.489,0.022,0.008,第四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03027,122.18,31.23,2024-04,8.04,8.22,0.87,1.443,0.041,0.013
东海,上海,崇明县,SHD03028,122.02,31.56,2024-04,7.94,6.42,0.49,0.864,0.022,0.017,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03029,121.87,31.42,2024-04,7.80,8.78,2.70,1.707,0.027,0.016
东海,上海,崇明县,SHD03030,122.39,31.64,2024-04,8.01,7.24,0.84,1.068,0.022,0.014,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03031,122.16,31.47,2024-04,7.88,8.08,1.60,1.813,0.018,0.010
东海,上海,崇明县,SHD03032,122.85,31.22,2024-04,8.24,7.73,0.67,0.305,0.014,0.004,第三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03033,122.36,31.50,2024-04,8.01,8.27,0.36,0.791,0.025,0.014
东海,上海,崇明县,SHD03034,122.27,31.74,2024-04,8.04,7.63,1.06,0.636,0.008,0.006,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,东海,上海,崇明县,SHD03035,122.68,31.23,2024-04,8.22,7.59,0.60,0.385,0.012,0.006
东海,上海,崇明县,SHD03036,122.33,31.23,2024-04,8.06,8.32,1.14,1.092,0.034,0.014,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03037,122.04,31.23,2024-04,7.96,8.42,4.20,1.594,0.040,0.008
东海,上海,崇明县,SHD03038,122.50,31.37,2024-04,8.03,8.47,1.06,0.453,0.013,0.003,第四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03039,122.17,31.35,2024-04,7.97,8.84,2.40,1.739,0.028,0.021
东海,上海,崇明县,SHD03040,122.59,31.16,2024-04,8.06,9.17,0.52,0.502,0.022,0.002,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,崇明县,SHD03041,122.11,31.69,2024-04,8.12,8.89,0.56,1.102,0.030,0.011
东海,上海,崇明县,SHD03042,122.41,31.16,2024-04,7.99,8.00,0.94,0.772,0.028,0.004,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,东海,上海,崇明县,SHD03043,122.59,31.30,2024-04,8.21,7.78,0.64,0.369,0.009,0.005
东海,上海,崇明县,SHD03044,122.13,31.58,2024-04,7.97,8.86,0.46,0.984,0.027,0.022,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第四类,东海,上海,崇明县,SHD03045,122.41,31.31,2024-04,8.22,7.01,0.93,0.489,0.009,0.010
东海,上海,崇明县,SHD03046,121.52,31.78,2024-04,8.00,8.64,4.40,2.376,0.035,0.024,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,宝山区,SHD02015,121.32,31.53,2024-04,7.81,8.19,2.10,1.693,0.029,0.018
东海,上海,宝山区,SHD02016,121.41,31.49,2024-04,7.83,6.96,2.05,1.702,0.030,0.013,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,宝山区,SHD02017,121.49,31.42,2024-04,7.81,6.71,2.10,1.700,0.029,0.021
东海,上海,浦东新区,SHD16009,122.32,31.09,2024-04,8.08,8.43,0.81,0.887,0.028,0.009,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,第三类,东海,上海,浦东新区,SHD16010,122.69,31.09,2024-04,8.17,9.61,0.37,0.315,0.009,0.002
东海,上海,浦东新区,SHD16011,122.04,31.09,2024-04,8.05,8.66,1.19,1.218,0.023,0.006,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,上海,浦东新区,SHD16012,122.07,30.82,2024-04,7.99,8.36,1.45,1.081,0.044,0.009
东海,上海,浦东新区,SHD16050,121.67,31.33,2024-04,7.89,7.75,2.40,1.613,0.033,0.022,劣四类,,,,,,,,,,,,,
