bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
南海,广东,江门,GDN10013,112.45,21.76,2020-05,8.19,5.86,2.01,0.393,0.022,0.019,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,江门,GDN10014,112.43,21.80,2020-05,7.91,5.73,1.73,0.530,0.030,0.019
南海,广东,江门,GDN10015,112.99,21.83,2020-05,8.13,7.38,1.35,0.242,0.013,0.030,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,GDN10016,112.95,21.73,2020-05,8.14,5.97,1.95,0.145,0.007,0.011
南海,广东,江门,GDN10017,113.03,21.94,2020-05,7.92,6.39,1.02,0.293,0.015,0.025,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10018,113.03,21.77,2020-05,8.12,6.35,0.81,0.126,0.010,0.033
南海,广东,江门,GDN10019,113.07,21.88,2020-05,8.09,6.23,1.04,0.559,0.023,0.025,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10020,113.05,21.55,2020-05,8.19,6.93,0.31,0.079,0.006,0.024
南海,广东,江门,GDN10021,112.48,21.71,2020-05,8.19,6.53,1.76,0.147,0.013,0.036,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10022,112.53,21.56,2020-05,8.20,6.80,0.39,0.161,0.006,0.017
南海,广东,江门,GDN10023,112.85,21.69,2020-05,8.16,6.32,1.75,0.121,0.006,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GDN10024,112.94,21.63,2020-05,8.20,6.55,1.29,0.095,0.005,0.012
南海,广东,江门,GDN10025,112.43,21.62,2020-05,8.21,6.36,0.48,0.193,0.007,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,东莞,GDN19001,113.62,22.79,2020-05,7.56,5.13,1.63,2.392,0.040,未检出
南海,广东,东莞,GDN19002,113.67,22.73,2020-05,7.72,5.32,1.51,2.923,0.036,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,中山,GDN20001,113.62,22.48,2020-05,8.13,6.44,0.99,2.138,0.029,0.031
南海,广东,阳江,GDN17001,112.02,21.74,2020-05,8.19,6.42,1.69,0.187,0.010,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17002,112.36,21.53,2020-05,8.15,6.06,0.66,0.131,0.007,0.019
南海,广东,阳江,GDN17003,111.89,21.41,2020-05,8.21,6.55,0.36,0.104,0.004,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17004,112.21,21.72,2020-05,8.23,6.99,0.67,0.188,0.009,0.035
南海,广东,阳江,GDN17005,111.81,21.67,2020-05,8.23,6.76,2.02,0.135,0.007,0.028,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GDN17006,111.67,21.51,2020-05,8.15,5.81,1.53,0.142,0.009,0.019
南海,广东,阳江,GDN17007,111.81,21.60,2020-05,8.27,7.21,1.50,0.143,0.005,0.030,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17008,111.58,21.29,2020-05,8.24,6.62,0.41,0.121,0.007,0.016
南海,广东,阳江,GDN17009,111.99,21.57,2020-05,8.20,6.65,1.59,0.140,0.006,0.031,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17010,112.09,21.43,2020-05,8.18,6.81,1.56,0.097,0.004,0.016
南海,广东,阳江,GDN17011,112.25,21.25,2020-05,8.18,6.93,1.23,0.048,0.003,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GDN17012,111.59,21.48,2020-05,8.14,5.93,1.57,0.155,0.009,0.015
南海,广东,阳江,GDN17013,111.86,21.20,2020-05,8.19,6.61,0.24,0.046,0.003,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17014,111.67,21.14,2020-05,8.19,6.74,0.22,0.009,0.002,0.016
南海,广东,阳江,GDN17015,111.77,21.75,2020-05,8.19,7.48,3.58,0.043,0.017,0.044,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,GDN17016,112.08,21.61,2020-05,8.23,6.87,1.37,0.181,0.006,0.024
南海,广东,阳江,GDN17017,112.12,21.73,2020-05,8.37,7.48,1.40,0.204,0.008,0.012,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GDN17018,112.01,21.67,2020-05,8.31,7.71,2.65,0.176,0.007,0.027
南海,广东,阳江,GDN17019,112.19,21.65,2020-05,8.14,6.24,0.46,0.153,0.009,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11001,111.06,21.45,2020-05,8.49,7.66,1.03,0.015,0.005,0.029
南海,广东,茂名,GDN11002,111.38,21.29,2020-05,8.21,6.70,0.34,0.123,0.005,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11003,111.41,21.50,2020-05,8.22,6.91,1.64,0.157,0.006,0.019
南海,广东,茂名,GDN11005,111.25,20.75,2020-05,8.18,6.78,0.61,0.049,0.004,0.017,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11006,111.50,20.50,2020-05,8.16,6.68,0.22,0.007,0.002,0.030
南海,广东,茂名,GDN11007,111.15,21.25,2020-05,8.23,6.90,0.44,0.155,0.005,0.017,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11008,111.41,21.43,2020-05,8.21,7.57,0.75,0.159,0.006,0.018
南海,广东,茂名,GDN11009,111.46,21.07,2020-05,8.18,6.82,0.25,0.015,0.003,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,GDN11010,111.17,21.43,2020-05,8.26,6.07,1.72,0.139,0.006,0.017
南海,广东,茂名,GDN11011,111.27,21.47,2020-05,8.45,11.43,0.87,0.032,0.008,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03001,113.74,22.30,2020-05,8.07,7.36,0.83,1.024,0.024,0.031
南海,广东,珠海,GDN03002,113.61,22.30,2020-05,8.02,6.58,1.44,1.472,0.052,0.035,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03003,113.67,22.17,2020-05,8.06,6.69,0.52,0.728,0.017,0.030
南海,广东,珠海,GDN03004,113.80,22.15,2020-05,8.05,6.55,0.80,0.433,0.008,0.030,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03005,113.49,22.05,2020-05,8.17,7.67,2.08,1.179,0.024,0.046
南海,广东,珠海,GDN03006,114.01,22.09,2020-05,8.25,7.92,0.90,0.177,0.006,0.054,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03007,113.07,22.04,2020-05,8.01,6.44,1.64,0.792,0.034,0.031
南海,广东,珠海,GDN03008,113.71,21.99,2020-05,8.42,9.83,1.61,0.227,0.006,0.051,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03009,113.43,21.86,2020-05,8.37,8.21,1.07,0.219,0.008,0.046
南海,广东,珠海,GDN03010,113.94,21.84,2020-05,8.23,7.14,1.34,0.130,0.004,0.035,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03011,113.06,21.70,2020-05,8.17,7.30,1.91,0.099,0.019,0.032
南海,广东,珠海,GDN03012,114.26,21.94,2020-05,8.10,6.02,0.22,0.050,0.001,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03013,114.50,22.00,2020-05,8.13,6.55,0.78,0.017,0.001,0.013
南海,广东,珠海,GDN03014,113.42,21.65,2020-05,8.12,6.11,0.81,0.174,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03015,114.06,21.59,2020-05,8.18,6.17,0.24,0.105,未检出,0.043
南海,广东,珠海,GDN03016,113.25,21.77,2020-05,8.26,6.98,0.85,0.839,0.008,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03017,113.70,21.55,2020-05,8.17,6.18,0.54,0.023,0.001,0.027
南海,广东,珠海,GDN03018,113.67,21.77,2020-05,8.16,6.04,0.89,0.048,未检出,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03019,113.34,21.95,2020-05,8.20,7.90,1.45,1.065,0.005,未检出
南海,广东,珠海,GDN03020,113.16,21.93,2020-05,8.16,6.04,1.10,1.339,0.021,0.019,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GDN03021,113.26,21.59,2020-05,8.13,6.12,0.37,0.208,0.002,0.022
南海,广东,珠海,GDN03022,113.65,22.38,2020-05,7.90,5.22,1.22,2.127,0.031,0.014,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03023,113.50,22.00,2020-05,8.30,6.30,1.06,1.817,0.025,0.013
南海,广东,珠海,GDN03024,113.87,22.02,2020-05,8.15,6.47,0.35,0.178,未检出,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03025,113.11,21.81,2020-05,8.15,6.21,0.58,0.653,0.006,未检出
南海,广东,珠海,GDN03026,113.58,21.90,2020-05,8.18,6.66,0.52,0.514,未检出,0.013,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03027,113.52,21.80,2020-05,8.22,6.10,0.36,0.180,0.004,未检出
南海,广东,珠海,GDN03028,113.73,21.88,2020-05,8.08,6.08,0.51,0.095,0.001,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03029,113.91,22.12,2020-05,8.09,6.19,0.48,0.148,0.002,0.017
南海,广东,珠海,GDN03030,113.60,22.05,2020-05,8.06,6.08,0.90,1.892,0.024,0.024,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03031,113.17,21.72,2020-05,8.15,6.13,0.51,0.530,0.004,0.015
南海,广东,珠海,GDN03032,113.36,21.81,2020-05,8.14,6.21,0.75,0.457,0.003,0.024,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03033,113.28,21.86,2020-05,8.22,6.14,0.62,0.628,0.004,未检出
南海,广东,珠海,GDN03034,113.42,22.00,2020-05,8.20,7.06,0.91,1.257,0.003,0.035,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03035,113.58,22.20,2020-05,8.08,6.78,1.34,1.903,0.022,0.013
南海,广东,珠海,GDN03036,113.77,22.08,2020-05,8.09,6.10,0.54,0.899,0.013,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03037,113.63,21.84,2020-05,8.05,6.44,1.78,0.115,0.002,0.026
南海,广东,珠海,GDN03038,113.20,21.84,2020-05,8.22,7.40,0.70,0.867,0.004,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03039,113.69,22.07,2020-05,8.18,6.60,0.70,1.250,0.015,0.020
南海,广东,珠海,GDN03040,113.77,22.22,2020-05,8.10,7.06,1.23,1.704,0.018,0.015,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GDN03041,113.51,21.89,2020-05,8.20,6.84,0.55,0.616,0.008,0.009
南海,广东,珠海,GDN03042,113.84,22.09,2020-05,8.22,6.67,0.51,0.459,0.001,0.041,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03043,114.02,21.97,2020-05,8.18,6.03,0.47,0.152,0.004,未检出
南海,广东,珠海,GDN03044,113.58,21.69,2020-05,8.17,6.09,1.68,0.049,0.001,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03045,114.19,22.11,2020-05,8.10,6.27,1.30,0.123,0.002,0.010
南海,广东,珠海,GDN03046,114.12,22.03,2020-05,8.10,6.12,0.63,0.168,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,GDN03047,113.81,21.93,2020-05,8.27,6.16,1.14,0.066,0.001,未检出
南海,广东,湛江,GDN07001,110.64,21.24,2020-05,7.95,5.49,1.61,0.636,0.043,0.019,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,湛江,GDN07002,110.42,21.17,2020-04,7.91,6.38,1.22,0.677,0.095,0.043
南海,广东,湛江,GDN07003,110.88,21.14,2020-05,8.22,6.75,0.50,0.160,0.005,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07004,110.73,20.77,2020-05,8.22,7.14,1.34,0.174,0.010,0.015
南海,广东,湛江,GDN07005,110.46,20.58,2020-04,8.00,6.80,0.96,0.251,0.025,0.026,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07006,110.80,20.41,2020-05,8.14,6.90,0.82,0.183,0.009,0.017
南海,广东,湛江,GDN07008,109.84,21.44,2020-04,8.13,7.92,1.63,0.271,0.013,0.023,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07009,109.75,20.70,2020-04,8.21,7.80,0.92,0.060,0.007,0.022
南海,广东,湛江,GDN07010,109.41,20.68,2020-04,8.21,7.85,0.88,0.096,0.007,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07011,109.52,20.38,2020-04,8.13,6.87,0.65,0.180,0.012,0.017
南海,广东,湛江,GDN07012,110.54,20.88,2020-04,8.05,6.28,1.42,0.260,0.028,0.018,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07013,109.67,21.07,2020-04,8.14,7.37,1.00,0.027,0.006,0.021
南海,广东,湛江,GDN07014,109.89,20.45,2020-04,8.09,6.54,1.11,0.150,0.015,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GDN07015,110.20,20.95,2020-04,7.96,6.27,1.59,0.205,0.027,0.039
南海,广东,湛江,GDN07016,110.38,20.28,2020-04,8.11,6.70,0.66,0.206,0.014,0.027,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07017,109.73,20.14,2020-04,8.05,6.77,0.80,0.159,0.010,0.029
南海,广东,湛江,GDN07018,110.62,20.62,2020-04,8.14,7.36,0.89,0.160,0.008,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07019,109.63,21.02,2020-04,8.09,6.77,0.86,0.037,0.008,0.015
南海,广东,湛江,GDN07020,109.72,21.28,2020-04,8.19,8.02,1.21,0.028,0.007,0.028,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07021,110.97,21.38,2020-05,8.32,9.03,0.81,0.098,0.005,0.044
南海,广东,湛江,GDN07022,110.77,21.34,2020-05,8.40,8.99,1.27,0.083,0.005,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07023,110.55,20.41,2020-04,8.08,7.33,0.70,0.175,0.009,0.036
南海,广东,湛江,GDN07024,109.91,20.28,2020-04,8.10,6.80,0.87,0.182,0.013,0.028,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07025,109.69,20.40,2020-04,8.14,6.95,0.82,0.180,0.013,0.028
南海,广东,湛江,GDN07026,109.50,20.86,2020-04,8.18,7.59,0.83,0.077,0.008,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07027,109.55,21.19,2020-04,8.13,6.87,1.78,0.027,0.007,0.016
南海,广东,湛江,GDN07028,110.67,21.17,2020-05,8.24,7.72,1.44,0.144,0.006,0.029,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,湛江,GDN07029,110.44,21.11,2020-04,7.96,6.33,0.61,0.481,0.073,0.037
南海,广东,湛江,GDN07030,110.60,21.05,2020-04,8.17,7.61,1.02,0.340,0.014,0.036,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,湛江,GDN07031,110.40,20.89,2020-04,8.02,6.52,1.04,0.266,0.033,0.027
南海,广东,湛江,GDN07032,110.53,20.72,2020-04,8.10,7.00,1.03,0.255,0.020,0.031,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GDN07033,109.77,21.40,2020-04,8.12,7.19,1.09,0.120,0.009,0.025
南海,广东,湛江,GDN07034,110.53,21.20,2020-05,7.96,6.25,2.54,0.466,0.090,0.028,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,湛江,GDN07035,110.30,20.92,2020-04,8.02,6.74,1.05,0.259,0.032,0.037
南海,广西,北海,GXN05001,109.03,21.53,2020-05,8.17,7.42,1.27,0.056,0.013,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05002,108.92,21.53,2020-05,8.03,6.20,0.84,0.045,0.006,0.012
南海,广西,北海,GXN05003,109.60,21.50,2020-05,8.02,6.70,1.04,0.055,0.001,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05004,109.08,21.49,2020-05,8.23,7.86,1.30,0.051,0.009,0.022
南海,广西,北海,GXN05005,109.76,21.43,2020-05,8.02,6.38,1.05,0.025,0.001,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05006,108.95,21.44,2020-05,8.08,6.28,0.69,0.037,0.004,0.007
南海,广西,北海,GXN05007,109.37,21.43,2020-05,8.01,6.12,0.84,0.016,未检出,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05008,109.64,21.39,2020-05,8.07,6.82,0.79,0.018,0.002,0.018
南海,广西,北海,GXN05009,109.20,21.37,2020-05,8.00,5.80,0.76,0.016,0.003,0.019,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05010,109.45,21.37,2020-05,8.03,6.53,0.72,0.017,0.001,0.009
南海,广西,北海,GXN05011,108.97,21.30,2020-05,8.15,6.80,0.58,0.032,0.001,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05012,109.35,21.27,2020-05,8.10,6.67,0.68,0.028,0.001,0.021
南海,广西,北海,GXN05013,109.26,21.40,2020-04,8.28,9.96,0.72,0.035,未检出,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05014,109.09,21.38,2020-04,8.18,7.34,0.48,0.053,0.003,0.020
南海,广西,北海,GXN05015,109.00,21.45,2020-04,8.15,7.37,0.88,0.360,0.019,0.020,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GXN05016,109.44,21.44,2020-04,8.27,9.98,0.47,0.040,未检出,0.005
南海,广西,北海,GXN05018,109.56,21.64,2020-04,8.02,6.10,0.94,0.208,0.013,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广西,钦州市,GXN14001,108.55,21.80,2020-05,7.97,6.21,1.81,0.318,0.015,0.012
南海,广西,钦州市,GXN14002,108.62,21.64,2020-05,8.05,6.02,0.93,0.085,0.002,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州市,GXN14004,108.63,21.51,2020-05,8.11,6.54,0.83,0.041,0.001,0.009
南海,广西,钦州市,GXN14005,108.64,21.35,2020-05,8.11,6.37,0.50,0.037,未检出,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州市,GXN14006,108.73,21.52,2020-04,8.22,7.37,0.86,0.062,0.004,0.034
南海,广西,钦州市,GXN14007,108.86,21.66,2020-04,7.87,8.48,1.11,0.759,0.021,0.005,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广西,钦州市,GXN14008,108.88,21.60,2020-04,7.89,8.50,0.50,0.353,0.012,0.004
南海,广西,钦州市,GXN14009,108.71,21.63,2020-04,8.11,7.60,0.98,0.152,0.011,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广西,钦州市,GXN14010,108.60,21.70,2020-04,8.01,7.61,0.85,0.555,0.028,0.013
南海,广西,防城港,GXN16001,108.40,21.63,2020-05,7.92,5.49,0.83,0.104,0.020,0.006,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,GXN16002,108.36,21.54,2020-05,8.00,5.69,0.69,0.069,0.009,0.008
南海,广西,防城港,GXN16003,108.22,21.55,2020-05,8.10,6.76,0.61,0.020,0.002,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16004,108.09,21.49,2020-05,7.95,6.02,0.98,0.020,0.005,0.008
南海,广西,防城港,GXN16005,108.29,21.41,2020-05,8.11,6.63,0.56,0.031,未检出,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16006,108.48,21.50,2020-04,8.23,7.49,0.24,0.038,0.002,0.029
南海,广西,防城港,GXN16007,108.30,21.23,2020-04,8.12,7.13,未检出,0.047,0.005,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16008,108.29,21.49,2020-04,8.17,7.51,未检出,0.071,0.005,0.035
南海,广西,防城港,GXN16009,108.15,21.49,2020-04,8.12,7.59,0.39,0.056,0.003,0.028,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16010,108.20,21.49,2020-04,8.13,7.40,0.15,0.079,0.005,0.024
南海,广西,防城港,GXN16011,108.34,21.62,2020-04,8.06,6.77,0.45,0.245,0.024,0.002,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,GXN16012,108.33,21.59,2020-04,8.09,7.12,0.58,0.240,0.024,0.003
南海,广西,防城港,GXN16013,108.20,21.52,2020-04,8.19,8.03,0.49,0.063,0.005,0.001,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GXN16014,108.20,21.36,2020-04,8.20,7.69,0.34,0.021,0.002,0.034
南海,海南,海口,HNN01001,110.12,20.12,2020-04,8.12,6.62,0.36,0.156,0.004,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01002,110.36,20.10,2020-04,8.03,6.72,0.74,0.119,0.014,0.011
南海,海南,海口,HNN01003,110.51,20.10,2020-04,8.12,7.03,0.66,0.057,0.005,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,海南,海口,HNN01004,110.27,20.08,2020-04,8.15,6.70,0.49,0.233,0.004,0.008
南海,海南,海口,HNN01005,110.49,20.21,2020-04,8.10,6.72,0.93,0.107,0.005,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01006,110.18,20.08,2020-04,8.14,6.73,1.16,0.192,0.003,0.002
南海,海南,海口,HNN01007,110.44,20.10,2020-04,8.15,6.79,1.15,0.106,0.002,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,海口,HNN01008,110.51,20.03,2020-04,8.10,6.83,1.50,0.101,0.004,0.002
南海,海南,海口,HNN01009,110.53,20.08,2020-04,8.12,6.80,1.19,0.115,0.005,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,海南,海口,HNN01010,110.26,20.05,2020-04,8.09,6.80,1.02,0.230,0.005,0.002
南海,海南,澄迈,HNN08001,109.86,19.98,2020-04,8.16,6.96,0.38,0.145,0.003,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,澄迈,HNN08002,110.01,19.97,2020-04,8.16,6.87,1.36,0.173,0.003,0.002
南海,海南,澄迈,HNN08003,109.96,20.12,2020-04,8.14,6.79,1.48,0.203,0.002,0.002,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,临高,HNN09001,109.79,19.98,2020-04,8.12,6.94,0.92,0.095,0.002,0.001
南海,海南,儋州,HNN06001,109.33,19.98,2020-04,8.18,6.67,0.28,0.077,0.004,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,儋州,HNN06002,109.25,19.74,2020-04,8.20,7.62,0.78,0.063,0.005,0.020
南海,海南,儋州,HNN06003,109.18,19.69,2020-04,8.20,7.18,0.42,0.015,0.003,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,儋州,HNN06004,109.00,19.71,2020-04,8.24,6.83,0.30,0.021,0.002,0.012
南海,海南,儋州,HNN06005,109.13,19.80,2020-04,8.15,6.72,0.69,0.023,0.002,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,儋州,HNN06006,109.46,19.89,2020-04,8.09,7.61,1.34,0.050,0.002,0.002
南海,海南,儋州,HNN06007,109.16,19.87,2020-04,8.12,6.85,0.74,0.018,0.002,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,儋州,HNN06008,109.41,19.89,2020-04,8.39,6.96,1.03,0.065,0.003,0.002
南海,海南,昌江,HNN13001,108.77,19.41,2020-04,8.16,6.72,0.69,0.022,0.002,0.001,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,昌江,HNN13002,108.65,19.33,2020-04,8.11,6.68,1.06,0.019,0.002,0.001
南海,海南,昌江,HNN13003,108.90,19.51,2020-04,8.18,6.67,0.70,0.013,0.002,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,东方,HNN14001,108.58,19.34,2020-04,8.18,6.73,0.48,0.014,0.002,0.012
南海,海南,东方,HNN14002,108.61,19.05,2020-04,8.13,6.64,0.35,0.039,0.003,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,海南,东方,HNN14003,108.64,19.20,2020-04,8.10,6.88,2.87,0.014,0.003,0.003
南海,海南,东方,HNN14004,108.61,19.12,2020-04,8.15,6.72,1.44,0.020,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,海南,东方,HNN14005,108.63,18.82,2020-04,8.04,6.60,2.39,0.055,0.004,0.001
南海,海南,乐东,HNN15001,108.68,18.51,2020-04,8.11,6.65,1.11,0.018,0.002,0.001,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,乐东,HNN15002,108.60,18.70,2020-04,8.17,6.62,0.59,0.008,0.003,0.013
南海,海南,乐东,HNN15003,108.83,18.26,2020-04,8.13,6.85,1.58,0.015,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,海南,三亚,HNN02001,109.79,18.35,2020-04,8.10,7.06,0.82,0.015,0.006,0.012
